,#00,#01,#02,#03,#04,#05,#06,#07,#08,#09,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19
0002392222.txt,6.527415143707245e-05,0.9676229361589358,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,0.018705329113260293,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05,0.012562074153373803,6.527415143707245e-05,6.527415143707245e-05,6.527415143707245e-05
0002392008.txt,0.00012091898428103375,0.19426900706213676,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.6813046824406398,0.00012091898428103375,0.00012091898428103375,0.12237068776444564,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375,0.00012091898428103375
0002392034.txt,3.147623544229638e-05,0.14680709942270867,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,0.85262632833933,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05,3.147623544229638e-05
0002392020.txt,2.501876407324578e-05,0.9995246434826085,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05,2.501876407324578e-05
0002392183.txt,1.8563207722331023e-05,0.5341398620927987,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,0.022495499949838293,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,0.4430490634260835,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05,1.8563207722331023e-05
0002392829.txt,2.172968274686239e-05,0.9995871360278098,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05,2.172968274686239e-05
0002392197.txt,0.00014556040756962075,0.9972343522561768,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075,0.00014556040756962075
0002392168.txt,8.496176720575314e-05,0.667076546744234,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,0.3313941414460622,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05,8.496176720575314e-05
0002392154.txt,7.479431563255198e-05,0.9985789080029818,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05,7.479431563255198e-05
0002391887.txt,2.3408239700456238e-05,0.9995552434456915,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05,2.3408239700456238e-05
0002391886.txt,4.045307443379863e-05,0.9992313915857579,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05,4.045307443379863e-05
0002391892.txt,3.6075036075142476e-05,0.9993145743145725,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05,3.6075036075142476e-05
0002392155.txt,3.298153034306248e-05,0.2823433323036258,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,0.112815504427491,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,0.6042804772530512,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05,3.298153034306248e-05
0002392141.txt,2.4527839097585984e-05,0.9280796752470968,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,0.07147882364914677,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05,2.4527839097585984e-05
0002392169.txt,2.7800945232647343e-05,0.9880737595290868,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,0.01142582345672573,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05,2.7800945232647343e-05
0002392828.txt,0.00017182130584441038,0.9967353951889564,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038,0.00017182130584441038
0002392196.txt,7.65110941099675e-05,0.9849138937001989,7.65110941099675e-05,7.65110941099675e-05,0.01370890660582197,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05,7.65110941099675e-05
0002392182.txt,0.00010905125409122326,0.9979280261722665,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326,0.00010905125409122326
0002395028.txt,0.00011668611435271763,0.997782963827298,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763,0.00011668611435271763
0002392021.txt,0.00012706480305085983,0.9975857687420333,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983,0.00012706480305085983
0002392035.txt,3.933910306854066e-05,0.35558826657175613,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,0.6437036295730102,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05,3.933910306854066e-05
0002395014.txt,7.31528895401327e-05,0.9986100950987377,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05,7.31528895401327e-05
0002392009.txt,8.019246190913878e-05,0.944069383261542,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,0.054487152424093244,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05,8.019246190913878e-05
0002392223.txt,5.1229508196875465e-05,0.2543225378112353,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,0.744755331041221,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05,5.1229508196875465e-05
0002392237.txt,7.955449482958007e-05,0.9984884645982378,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05,7.955449482958007e-05
0002391931.txt,0.00017793594306230828,0.9966192170818163,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306231975,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828,0.00017793594306230828
0002393840.txt,3.8580246914020093e-05,0.7633362307611382,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,0.23596932479440946,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05,3.8580246914020093e-05
0002391925.txt,1.9428793472086854e-05,0.9996308529240304,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05,1.9428793472086854e-05
0002391919.txt,4.9701789264953514e-05,0.999055666003966,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05,4.9701789264953514e-05
0002393850.txt,4.4404973357315074e-05,0.7494963263581743,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,0.24970438412139412,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05,4.4404973357315074e-05
0002391935.txt,3.8804811796707496e-05,0.12728907659298425,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05,0.872012436794675,3.8804811796707496e-05,3.8804811796707496e-05,3.8804811796707496e-05
0002392233.txt,2.071680132603723e-05,0.9970124499110665,2.071680132603723e-05,0.0026146476650649965,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05,2.071680132603723e-05
0002392227.txt,8.183306055679406e-05,0.6042921107740178,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05,0.39423489413595975,8.183306055679406e-05,8.183306055679406e-05,8.183306055679406e-05
0002392031.txt,5.3561863953077676e-05,0.34736627973779555,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,0.6516696067110491,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05,5.3561863953077676e-05
0002392025.txt,4.0783034258263726e-05,0.9731567602229696,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,0.02610914516038171,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05,4.0783034258263726e-05
0002392019.txt,5.285412262209126e-05,0.902305908253001,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,0.08604422506174175,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,0.010751346600681824,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05,5.285412262209126e-05
0002395010.txt,0.0014925373134553122,0.9716417910443492,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122,0.0014925373134553122
0002392838.txt,6.464124111218696e-05,0.9987718164188687,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05,6.464124111218696e-05
